X,Y,Z
33.0,-61.0,26.66037778052151
33.0,-60.0,27.93078095709062
33.0,-59.0,29.199378782549857
33.0,-58.0,30.467479761941625
33.0,-57.0,31.73789705582645
33.0,-56.0,33.008507482626
33.0,-55.0,34.278537116962156
33.0,-54.0,35.54859699788414
33.0,-53.0,36.818639435348416
33.0,-52.0,38.08843932388522
33.0,-51.0,39.35772003660091
33.0,-50.0,40.62660611926375
33.0,-49.0,41.895791559962646
33.0,-48.0,43.16523324838828
33.0,-47.0,44.43476864562087
33.0,-46.0,45.70438789320015
33.0,-45.0,46.9740370252956
33.0,-44.0,48.243643956053674
33.0,-43.0,49.51320733519272
33.0,-42.0,50.78273941294942
33.0,-41.0,52.05227556055491
33.0,-40.0,53.32182826463644
33.0,-39.0,54.59138844252149
33.0,-38.0,55.86093684203402
33.0,-37.0,57.13047113862228
33.0,-36.0,58.40003960008727
33.0,-35.0,59.66966205371153
33.0,-34.0,60.93931428971532
33.0,-33.0,62.20893277860501
33.0,-32.0,63.478477959489
33.0,-31.0,64.74803223286199
33.0,-30.0,66.01741270507276
33.0,-29.0,67.2866778459816
33.0,-28.0,68.55623196853568
33.0,-27.0,69.82584922538476
33.0,-26.0,71.09574357515861
33.0,-25.0,72.36620764869018
33.0,-24.0,73.6368099521456
33.0,-23.0,74.90636760491991
33.0,-22.0,76.17544983297981
33.0,-21.0,77.4432592024937
33.0,-20.0,78.7094970466396
33.0,-19.0,79.97628618932684
33.0,-18.0,81.2459035145488
33.0,-17.0,82.51744485291285
33.0,-16.0,83.79676309447876
33.0,-15.0,85.08281975965488
33.0,-14.0,86.35906229365341
33.0,-13.0,87.62555341322367
33.0,-12.0,88.88013290266645
33.0,-11.0,90.1062578643199
33.0,-10.0,91.32950279153633
33.0,-9.0,92.60415952801529
33.0,-8.0,93.8951678875457
33.0,-7.0,95.24785947788904
33.0,-6.0,96.71040576963405
33.0,-5.0,98.12974178548853
33.0,-4.0,99.39145642592639
33.0,-3.0,100.59438269979658
33.0,-2.0,101.46051569556123
33.0,-1.0,101.90990494777228
33.0,0.0,102.01433945504594
33.0,1.0,101.8191306528173
33.0,2.0,101.31143065419242
33.0,3.0,100.447250942583
33.0,4.0,99.27874045579739
33.0,5.0,98.06157145451193
33.0,6.0,96.66091498329757
33.0,7.0,95.20696916262436
33.0,8.0,93.85685656484272
33.0,9.0,92.58391586263282
33.0,10.0,91.32355559909256
33.0,11.0,90.10691282908203
33.0,12.0,88.87845310332384
33.0,13.0,87.62217426953862
33.0,14.0,86.35781597748047
33.0,15.0,85.08122405422208
33.0,16.0,83.79623208138736
33.0,17.0,82.51868166121405
33.0,18.0,81.2476471568194
33.0,19.0,79.97752388434668
33.0,20.0,78.70942142947055
33.0,21.0,77.44312112800571
33.0,22.0,76.1750686120501
33.0,23.0,74.9057328949212
33.0,24.0,73.63626779263186
33.0,25.0,72.36591420308042
33.0,26.0,71.09556390689568
33.0,27.0,69.82573652096384
33.0,28.0,68.55618275887667
33.0,29.0,67.28667799969104
33.0,30.0,66.0174016977395
33.0,31.0,64.7479874505528
33.0,32.0,63.47844541705897
33.0,33.0,62.20891568681096
33.0,34.0,60.93930350922723
33.0,35.0,59.669663666036364
33.0,36.0,58.400071145088646
33.0,37.0,57.13051283352854
33.0,38.0,55.860932472652635
33.0,39.0,54.59138576892625
33.0,40.0,53.321852727248995
33.0,41.0,52.052304828932385
33.0,42.0,50.782759602841786
33.0,43.0,49.513213579519416
33.0,44.0,48.243627151009115
33.0,45.0,46.974017083056154
33.0,46.0,45.70439570778464
33.0,47.0,44.43482863428434
33.0,48.0,43.16533202220805
33.0,49.0,41.89590398070126
33.0,50.0,40.626718713072066
33.0,51.0,39.35786188533708
33.0,52.0,38.088691115836134
33.0,53.0,36.81890640653609
33.0,54.0,35.54890387110107
33.0,55.0,34.27905393355453
33.0,56.0,33.00911805746256
33.0,57.0,31.738434898597433
33.0,58.0,30.467877223116346
33.0,59.0,29.1986011081857
33.0,60.0,27.929406904764473
33.0,61.0,26.660809813096616
33.0,62.0,25.389942221407917
33.0,63.0,24.11853107653364
33.0,64.0,22.851400563822963
33.0,65.0,21.588769399544105
33.0,66.0,20.322930780528782
33.0,67.0,19.052391218467346
33.0,68.0,17.779335993690875
33.0,69.0,16.50578453335554
33.0,70.0,15.23425992292132
33.0,71.0,13.975046841008673
33.0,72.0,12.727285695852322
33.0,73.0,11.453592582997977
33.0,74.0,10.171358699295391
33.0,75.0,8.874468098651366
33.0,76.0,7.507725394837138
33.0,77.0,6.16007356247614
33.0,78.0,4.990063419344737
33.0,79.0,3.9327726569196315
33.0,80.0,2.9430086794734076
33.0,81.0,1.9406020571762244
33.0,82.0,1.0765419704379224
33.0,83.0,0.49442426165776493
33.0,84.0,0.09528199389933877
33.0,85.0,-0.12330269945566291
33.0,86.0,-0.15539886392329424
33.0,87.0,-0.1552951958715742
33.0,88.0,-0.08602311669552508
33.0,89.0,0.009214540820594731
33.0,90.0,0.026575741504095824
33.0,91.0,0.021158147590648824
33.0,92.0,0.0273759597952683
33.0,93.0,0.03774812755466604
33.0,94.0,0.04091067646032427
33.0,95.0,0.02105039718961208
33.0,96.0,-0.0038017042882491814
33.0,97.0,-0.012830170766399578
33.0,98.0,-0.015745989711933885
33.0,99.0,-0.013364581561718537
33.0,100.0,-0.008500060915237369
33.0,101.0,-0.005032026297665284
33.0,102.0,-0.002374959917810158
33.0,103.0,-0.0006731455007100802
33.0,104.0,-0.000995721220455652
33.0,105.0,-0.001495571671301148
33.0,106.0,-0.0028016562412518436
33.0,107.0,-0.003758544321412659
33.0,108.0,-0.003862081005688153
33.0,109.0,-0.002439149946681613
33.0,110.0,-0.0006158785248804592
33.0,111.0,-3.9266968069834845e-05
33.0,112.0,0.00021096445171906402
33.0,113.0,0.00032668473823369736
33.0,114.0,0.00019412734898476507
34.0,-115.0,-0.00020878742964792395
34.0,-114.0,-0.00023055701463212743
34.0,-113.0,-0.00026416753059437794
34.0,-112.0,-0.00020039431376899408
34.0,-111.0,-0.00016000699834205342
34.0,-110.0,-0.00016881257653465014
34.0,-109.0,-0.00025708549014278855
34.0,-108.0,-0.0003145902788132648
34.0,-107.0,-0.0002372694399939483
34.0,-106.0,0.0002853653462945956
34.0,-105.0,-0.00014110282876323192
34.0,-104.0,-0.00011917761505108077
34.0,-103.0,0.0007836011253610298
34.0,-102.0,0.0013697036031425401
34.0,-101.0,0.0013125362600210143
34.0,-100.0,0.0002241395305139937
34.0,-99.0,-0.0012087845976146885
34.0,-98.0,-0.000804922564805484
34.0,-97.0,0.0055033481745193616
34.0,-96.0,0.012901829264195778
34.0,-95.0,0.03559674629463025
34.0,-94.0,0.04204068516060182
34.0,-93.0,0.03448862335126923
34.0,-92.0,0.011533825624498412
34.0,-91.0,-0.07493572689411525
34.0,-90.0,-0.20022708080880355
34.0,-89.0,-0.17859094049873042
34.0,-88.0,-0.14081356640949744
34.0,-87.0,-0.1195580608827943
34.0,-86.0,-0.11983619504513937
34.0,-85.0,-0.14758807666654788
34.0,-84.0,-0.12125195673844533
34.0,-83.0,0.11237373357674227
34.0,-82.0,0.5242157463103658
34.0,-81.0,1.2097195176921458
34.0,-80.0,1.9386509431659917
34.0,-79.0,2.769221407914525
34.0,-78.0,3.7774468086795756
34.0,-77.0,4.889081223320633
34.0,-76.0,6.097123243181032
34.0,-75.0,7.408991214244323
34.0,-74.0,8.787526339841571
34.0,-73.0,10.16829136240506
34.0,-72.0,11.462483376260495
34.0,-71.0,12.722963605816716
34.0,-70.0,13.97238783902201
34.0,-69.0,15.228739183372547
34.0,-68.0,16.49075496682501
34.0,-67.0,17.757910090554596
34.0,-66.0,19.03017898701198
34.0,-65.0,20.304536808840744
34.0,-64.0,21.576944890839794
34.0,-63.0,22.849614468110087
34.0,-62.0,24.12136070562254
34.0,-61.0,25.392627299879102
34.0,-60.0,26.662203603480577
34.0,-59.0,27.93008606607935
34.0,-58.0,29.197282602073855
34.0,-57.0,30.466700760318595
34.0,-56.0,31.737745163534814
34.0,-55.0,33.00865817406991
34.0,-54.0,34.27895157174372
34.0,-53.0,35.54918059215696
34.0,-52.0,36.818829195262005
34.0,-51.0,38.08793651906572
34.0,-50.0,39.35692101830519
34.0,-49.0,40.62613678085719
34.0,-48.0,41.895586952079576
34.0,-47.0,43.16515009633005
34.0,-46.0,44.43477943799152
34.0,-45.0,45.70442571669012
34.0,-44.0,46.974038069249026
34.0,-43.0,48.2436077573292
34.0,-42.0,49.513155819221474
34.0,-41.0,50.78268333179685
34.0,-40.0,52.05222357756657
34.0,-39.0,53.32178014918706
34.0,-38.0,54.59133440876976
34.0,-37.0,55.86089654538892
34.0,-36.0,57.13045150805024
34.0,-35.0,58.400054577519725
34.0,-34.0,59.66968794547603
34.0,-33.0,60.9393180598148
34.0,-32.0,62.208896185270184
34.0,-31.0,63.47839412070716
34.0,-30.0,64.7477808418534
34.0,-29.0,66.01718478210036
34.0,-28.0,67.28659620531377
34.0,-27.0,68.55617204653198
34.0,-26.0,69.82610264141134
34.0,-25.0,71.09659783612061
34.0,-24.0,72.36673314698457
34.0,-23.0,73.63661804481711
34.0,-22.0,74.90576215909648
34.0,-21.0,76.17367491688478
34.0,-20.0,77.44028226005234
34.0,-19.0,78.70704534243794
34.0,-18.0,79.97583507586039
34.0,-17.0,81.24833357944817
34.0,-16.0,82.52657144978468
34.0,-15.0,83.81193468987885
34.0,-14.0,85.09186806231702
34.0,-13.0,86.35734095065233
34.0,-12.0,87.60928815021498
34.0,-11.0,88.83601958512656
34.0,-10.0,90.05528805455991
34.0,-9.0,91.30810289386041
34.0,-8.0,92.62221582618044
34.0,-7.0,93.97712159423014
34.0,-6.0,95.42359878175469
34.0,-5.0,96.78790228408128
34.0,-4.0,98.12937704109062
34.0,-3.0,99.32654864840325
34.0,-2.0,100.19244569454925
34.0,-1.0,100.66147377903239
34.0,0.0,100.78129377457043
34.0,1.0,100.56514708491538
34.0,2.0,100.04184908227022
34.0,3.0,99.1723936750409
34.0,4.0,98.10618153975446
34.0,5.0,96.83179071861375
34.0,6.0,95.39882951922974
34.0,7.0,93.93887380849252
34.0,8.0,92.58086526734708
34.0,9.0,91.30245254892637
34.0,10.0,90.06862005954908
34.0,11.0,88.83399854643022
34.0,12.0,87.60815592499446
34.0,13.0,86.35692167373722
34.0,14.0,85.0899644701448
34.0,15.0,83.80911596775334
34.0,16.0,82.5258720258487
34.0,17.0,81.24843544216615
34.0,18.0,79.9772260859408
34.0,19.0,78.70872341147812
34.0,20.0,77.4404603129439
34.0,21.0,76.17346741141903
34.0,22.0,74.90536764810687
34.0,23.0,73.63656615915362
34.0,24.0,72.36675128590656
34.0,25.0,71.09632453960697
34.0,26.0,69.8259593026247
34.0,27.0,68.55608654671995
34.0,28.0,67.28654790594439
34.0,29.0,66.01715694785216
34.0,30.0,64.74777028233382
34.0,31.0,63.4783707180479
34.0,32.0,62.20888257645283
34.0,33.0,60.93931347951439
34.0,34.0,59.669688005878925
34.0,35.0,58.40005757942149
34.0,36.0,57.13046068798965
34.0,37.0,55.860894539219416
34.0,38.0,54.59134406645138
34.0,39.0,53.32177957963661
34.0,40.0,52.05224198592638
34.0,41.0,50.78269648565765
34.0,42.0,49.51315771107611
34.0,43.0,48.24359310518761
34.0,44.0,46.97401121121952
34.0,45.0,45.70439886106854
34.0,46.0,44.434759743174126
34.0,47.0,43.16516057504086
34.0,48.0,41.89565061743364
34.0,49.0,40.62623787644042
34.0,50.0,39.35703420068286
34.0,51.0,38.088067067664284
34.0,52.0,36.81897469971944
34.0,53.0,35.549431006182516
34.0,54.0,34.27925806989471
34.0,55.0,33.00913020793275
34.0,56.0,31.738315530564712
34.0,57.0,30.467447433222283
34.0,58.0,29.197726982380768
34.0,59.0,27.929340176043436
34.0,60.0,26.6612897786113
34.0,61.0,25.39101818808535
34.0,62.0,24.119364562305726
34.0,63.0,22.848639109947758
34.0,64.0,21.581226826696067
34.0,65.0,20.317080211180425
34.0,66.0,19.05240499574659
34.0,67.0,17.783521197878564
34.0,68.0,16.509480686139387
34.0,69.0,15.234870399998968
34.0,70.0,13.974068497651471
34.0,71.0,12.731471917053671
34.0,72.0,11.469962261547053
34.0,73.0,10.179495792630595
34.0,74.0,8.874705530891182
34.0,75.0,7.509239082795171
34.0,76.0,6.1424981971141905
34.0,77.0,4.864242950242728
34.0,78.0,3.7571678580189185
34.0,79.0,2.7774437881061704
34.0,80.0,1.954208918160358
34.0,81.0,1.2216122631168758
34.0,82.0,0.5288525299499508
34.0,83.0,0.1045148616923165
34.0,84.0,-0.12440626470395016
34.0,85.0,-0.14763705366044386
34.0,86.0,-0.11679272125002102
34.0,87.0,-0.07303406551742414
34.0,88.0,0.010685602345760638
34.0,89.0,0.0337850866034113
34.0,90.0,0.027592635807035387
34.0,91.0,0.01578652965682489
34.0,92.0,0.012049042345108252
34.0,93.0,0.012813079499818088
34.0,94.0,0.018745924781006687
34.0,95.0,0.018887992168105428
34.0,96.0,0.000638816212930245
34.0,97.0,-0.006166401494107446
34.0,98.0,-0.008265933484180784
34.0,99.0,-0.009227985853306375
34.0,100.0,-0.006368848457271062
34.0,101.0,-0.0029864385960353406
34.0,102.0,-0.0007740393926531285
34.0,103.0,-0.00040616060241535705
34.0,104.0,-0.0004712149300685067
34.0,105.0,-0.0008049475523410416
34.0,106.0,-0.0016534749704438536
34.0,107.0,-0.002137324612235215
34.0,108.0,-0.002334680640622151
34.0,109.0,-0.0020012114356206165
34.0,110.0,-0.0005649191461462174
34.0,111.0,-2.4870927563729693e-05
34.0,112.0,0.00017066611437306124
34.0,113.0,0.00022744888631794668
34.0,114.0,0.0001835939907123322
35.0,-115.0,-3.084270930929165e-05
35.0,-114.0,-3.817890905139518e-05
35.0,-113.0,-1.0804481679218598e-05
35.0,-112.0,1.6351362975090936e-05
35.0,-111.0,1.3655152256126583e-05
35.0,-110.0,-4.664436687655755e-05
35.0,-109.0,-0.00014598882652040046
35.0,-108.0,-0.0002196702309301849
35.0,-107.0,-0.00021643558006602243
35.0,-106.0,-8.501456590743621e-05
35.0,-105.0,0.0002203906535878576
35.0,-104.0,0.0009286206063813848
35.0,-103.0,0.0015524099685426441
35.0,-102.0,0.0015509198267522725
35.0,-101.0,0.0003879618014397875
35.0,-100.0,-0.0021555993963763135
35.0,-99.0,-0.004994270642000996
35.0,-98.0,-0.006180706602956715
35.0,-97.0,-0.0037582503820629922
35.0,-96.0,0.004581803532184397
35.0,-95.0,0.013962638253208091
35.0,-94.0,0.020830878285342642
35.0,-93.0,0.02022550882126582
35.0,-92.0,0.006915013557899167
35.0,-91.0,-0.023199235491452988
35.0,-90.0,-0.013070131940392143
35.0,-89.0,0.010140986396077698
35.0,-88.0,0.020705337677439647
35.0,-87.0,-0.0070432220159234865
35.0,-86.0,-0.07552792561704956
35.0,-85.0,-0.1597326619129418
35.0,-84.0,-0.19913115311730642
35.0,-83.0,-0.13214063749543656
35.0,-82.0,0.11446138792401446
35.0,-81.0,0.5152899703000196
35.0,-80.0,1.0447255173081837
35.0,-79.0,1.7378344196651023
35.0,-78.0,2.6250608573105736
35.0,-77.0,3.707941542797724
35.0,-76.0,4.911898129766702
35.0,-75.0,6.2009608128643166
35.0,-74.0,7.536832255871387
35.0,-73.0,8.881215122568738
35.0,-72.0,10.18369058370507
35.0,-71.0,11.459985819475097
35.0,-70.0,12.721564341008229
35.0,-69.0,13.975713056412873
35.0,-68.0,15.230627953898807
35.0,-67.0,16.49319894570778
35.0,-66.0,17.76221439013496
35.0,-65.0,19.035179357150124
35.0,-64.0,20.309592422251974
35.0,-63.0,21.582932682997708
35.0,-62.0,22.855013143507882
35.0,-61.0,24.12560520179638
35.0,-60.0,25.394558594426442
35.0,-59.0,26.661722774693825
35.0,-58.0,27.92804240176726
35.0,-57.0,29.196581990627344
35.0,-56.0,30.46679959630491
35.0,-55.0,31.7378617931087
35.0,-54.0,33.008852162455284
35.0,-53.0,34.27911414935209
35.0,-52.0,35.54875826528574
35.0,-51.0,36.81803849128446
35.0,-50.0,38.08719783642703
35.0,-49.0,39.35648437097548
35.0,-48.0,40.62595231243598
35.0,-47.0,41.89551542840179
35.0,-46.0,43.165135861146354
35.0,-45.0,44.43477589633338
35.0,-44.0,45.70439457343899
35.0,-43.0,46.97397796189122
35.0,-42.0,48.24353701458945
35.0,-41.0,49.513080764846016
35.0,-40.0,50.78261769660195
35.0,-39.0,52.05216207448371
35.0,-38.0,53.32171776811587
35.0,-37.0,54.59128435542371
35.0,-36.0,55.860860408721656
35.0,-35.0,57.13044589869389
35.0,-34.0,58.40005884658461
35.0,-33.0,59.669676682934934
35.0,-32.0,60.9392605103336
35.0,-31.0,62.208771431369314
35.0,-30.0,63.478173781378125
35.0,-29.0,64.74749088133734
35.0,-28.0,66.01686968182668
35.0,-27.0,67.28646260608454
35.0,-26.0,68.55642206525505
35.0,-25.0,69.82675224146443
35.0,-24.0,71.09705198648713
35.0,-23.0,72.36695157674504
35.0,-22.0,73.63608679489394
35.0,-21.0,74.90408775112014
35.0,-20.0,76.17100893963888
35.0,-19.0,77.43815105227765
35.0,-18.0,78.70700096201824
35.0,-17.0,79.97904561369124
35.0,-16.0,81.2564908422803
35.0,-15.0,82.53873731047106
35.0,-14.0,83.81802437769359
35.0,-13.0,85.08713563063445
35.0,-12.0,86.33884736586815
35.0,-11.0,87.56763447464247
35.0,-10.0,88.7906566306035
35.0,-9.0,90.03516760276264
35.0,-8.0,91.3268665638735
35.0,-7.0,92.68991144776868
35.0,-6.0,94.10850517163702
35.0,-5.0,95.52852250777775
35.0,-4.0,96.8588097493018
35.0,-3.0,98.00575553067571
35.0,-2.0,98.86254576987524
35.0,-1.0,99.3639049776228
35.0,0.0,99.52562126374927
35.0,1.0,99.34656997863394
35.0,2.0,98.82564382227147
35.0,3.0,97.98487949369189
35.0,4.0,96.87020416625771
35.0,5.0,95.55490261066201
35.0,6.0,94.12818086463744
35.0,7.0,92.68038070313801
35.0,8.0,91.31509092586064
35.0,9.0,90.02698956617076
35.0,10.0,88.78746214698334
35.0,11.0,87.56795891774854
35.0,12.0,86.33893151930435
35.0,13.0,85.08698600844004
35.0,14.0,83.81755959809597
35.0,15.0,82.53816655421615
35.0,16.0,81.25623131398041
35.0,17.0,79.97880365909661
35.0,18.0,78.70674948887047
35.0,19.0,77.43806331064675
35.0,20.0,76.17105157545376
35.0,21.0,74.90401017033173
35.0,22.0,73.6360971360962
35.0,23.0,72.36699171954585
35.0,24.0,71.09706839478504
35.0,25.0,69.82672854366756
35.0,26.0,68.55640031748047
35.0,27.0,67.28648754339325
35.0,28.0,66.01689927203167
35.0,29.0,64.7475043555949
35.0,30.0,63.47817164744485
35.0,31.0,62.20876868452106
35.0,32.0,60.93926482736457
35.0,33.0,59.66968923333192
35.0,34.0,58.40007385965454
35.0,35.0,57.130450663563906
35.0,36.0,55.86084935048143
35.0,37.0,54.591273176443494
35.0,38.0,53.321714677291595
35.0,39.0,52.05216663479725
35.0,40.0,50.782620744178104
35.0,41.0,49.5130754623313
35.0,42.0,48.24352603776342
35.0,43.0,46.97396476693826
35.0,44.0,45.70438293166283
35.0,45.0,44.434768192756714
35.0,46.0,43.16512156629264
35.0,47.0,41.89549384532424
35.0,48.0,40.625936218850796
35.0,49.0,39.35649973851074
35.0,50.0,38.08724118281026
35.0,51.0,36.81806466181534
35.0,52.0,35.54875650094842
35.0,53.0,34.27911720150516
35.0,54.0,33.008936416565
35.0,55.0,31.73818310165486
35.0,56.0,30.467473878321464
35.0,57.0,29.197426598235406
35.0,58.0,27.928585423570915
35.0,59.0,26.661295900728874
35.0,60.0,25.392485395051906
35.0,61.0,24.122127748740905
35.0,62.0,22.851380671651892
35.0,63.0,21.581393786708023
35.0,64.0,20.31355398725328
35.0,65.0,19.04712957876424
35.0,66.0,17.780047186480818
35.0,67.0,16.510475366682037
35.0,68.0,15.236463332220227
35.0,69.0,13.970298531418628
35.0,70.0,12.720174606612362
35.0,71.0,11.466820977934033
35.0,72.0,10.192521141645798
35.0,73.0,8.881934527179084
35.0,74.0,7.527436597228265
35.0,75.0,6.174899627255972
35.0,76.0,4.876281025184642
35.0,77.0,3.6827672081686806
35.0,78.0,2.644552092588659
35.0,79.0,1.7799742640021483
35.0,80.0,1.0816748938252083
35.0,81.0,0.5339073542556436
35.0,82.0,0.11665015267432292
35.0,83.0,-0.1364479080811745
35.0,84.0,-0.20165532201602868
35.0,85.0,-0.15721278604936442
35.0,86.0,-0.06942756361867233
35.0,87.0,0.001278556313592967
35.0,88.0,0.03701001481998386
35.0,89.0,0.04183063633098456
35.0,90.0,0.02868026472193255
35.0,91.0,0.009801495266289215
35.0,92.0,-0.0035499744330884627
35.0,93.0,-0.007687740789526377
35.0,94.0,-0.005262797192005416
35.0,95.0,-0.0006630653130783864
35.0,96.0,0.001419935741609827
35.0,97.0,-0.0010282209877643163
35.0,98.0,-0.0019135435523327542
35.0,99.0,-0.002095109714166851
35.0,100.0,-0.0016529947529114047
35.0,101.0,-0.0003703371038041952
35.0,102.0,0.0005886952232790273
35.0,103.0,0.0008002179079859085
35.0,104.0,0.000549623202883274
35.0,105.0,9.462103232158908e-05
35.0,106.0,-0.00035619267966492224
35.0,107.0,-0.0006102431832296743
35.0,108.0,-0.0006700161196132224
35.0,109.0,-0.0005476220435698059
35.0,110.0,-0.00025042830730869896
35.0,111.0,0.00015582806382682287
35.0,112.0,0.0003038468842736423
35.0,113.0,0.0002911716393120839
35.0,114.0,0.00017181623316333514
36.0,-115.0,8.251117659328663e-05
36.0,-114.0,6.503107091622449e-05
36.0,-113.0,7.679295501811046e-05
36.0,-112.0,9.595846795459275e-05
36.0,-111.0,8.537112849383815e-05
36.0,-110.0,2.8644958112819835e-05
36.0,-109.0,-5.823810511214301e-05
36.0,-108.0,-0.0001449781491183532
36.0,-107.0,-0.00018089085759057723
36.0,-106.0,-0.0001097977627381811
36.0,-105.0,0.000296373788031156
36.0,-104.0,0.0010801911807605145
36.0,-103.0,0.0015130433346699338
36.0,-102.0,0.001036052143347943
36.0,-101.0,-0.0006411641621277343
36.0,-100.0,-0.00425778410167785
36.0,-99.0,-0.008777605694791007
36.0,-98.0,-0.011645192003235194
36.0,-97.0,-0.01049307196462205
36.0,-96.0,-0.0037733376293298784
36.0,-95.0,0.005377113132301761
36.0,-94.0,0.020816645664417273
36.0,-93.0,0.0293251572001456
36.0,-92.0,0.025324439120994326
36.0,-91.0,0.009054590211592816
36.0,-90.0,0.005665538181544508
36.0,-89.0,0.03964774097657265
36.0,-88.0,0.06104159718227646
36.0,-87.0,0.04346246698991008
36.0,-86.0,-0.06691825416742017
36.0,-85.0,-0.22713322729251617
36.0,-84.0,-0.34254195532608445
36.0,-83.0,-0.3381550950495297
36.0,-82.0,-0.13866443300216302
36.0,-81.0,0.0996559260063435
36.0,-80.0,0.461554120586332
36.0,-79.0,0.9823931582456733
36.0,-78.0,1.6973874734630239
36.0,-77.0,2.6466473767062246
36.0,-76.0,3.8117342625904143
36.0,-75.0,5.04888660175501
36.0,-74.0,6.314346234907211
36.0,-73.0,7.5723627758791086
36.0,-72.0,8.8859978081541
36.0,-71.0,10.184573483949375
36.0,-70.0,11.460024189534458
36.0,-69.0,12.724401634936857
36.0,-68.0,13.983075740556806
36.0,-67.0,15.23573390798803
36.0,-66.0,16.50125381112408
36.0,-65.0,17.771761479383013
36.0,-64.0,19.044998958577676
36.0,-63.0,20.320322323069476
36.0,-62.0,21.59299243293247
36.0,-61.0,22.863844178763593
36.0,-60.0,24.132820523796124
36.0,-59.0,25.394606856318457
36.0,-58.0,26.658612279384442
36.0,-57.0,27.926682933955103
36.0,-56.0,29.196437501542654
36.0,-55.0,30.467121602603886
36.0,-54.0,31.73830721111304
36.0,-53.0,33.00883869370356
36.0,-52.0,34.27868720085795
36.0,-51.0,35.548133065833355
36.0,-50.0,36.81745803984147
36.0,-49.0,38.08689193116943
36.0,-48.0,39.35633484676441
36.0,-47.0,40.625882952103765
36.0,-46.0,41.89549000327926
36.0,-45.0,43.165115186604076
36.0,-44.0,44.43473857009748
36.0,-43.0,45.704352388013056
36.0,-42.0,46.97392811128458
36.0,-41.0,48.24348401545825
36.0,-40.0,49.5130326268747
36.0,-39.0,50.782587705159926
36.0,-38.0,52.05214912614462
36.0,-37.0,53.32172144080502
36.0,-36.0,54.59129528369897
36.0,-35.0,55.86086535513776
36.0,-34.0,57.13047816344847
36.0,-33.0,58.40009482931474
36.0,-32.0,59.66967733452092
36.0,-31.0,60.93916793622588
36.0,-30.0,62.2085790526721
36.0,-29.0,63.477953696735824
36.0,-28.0,64.74730047797257
36.0,-27.0,66.0168609794365
36.0,-26.0,67.28677898415297
36.0,-25.0,68.55708052478987
36.0,-24.0,69.82732991001282
36.0,-23.0,71.09727654990657
36.0,-22.0,72.3664588176913
36.0,-21.0,73.63450685166893
36.0,-20.0,74.90143179888588
36.0,-19.0,76.1685712101622
36.0,-18.0,77.43741860235086
36.0,-17.0,78.71006143680708
36.0,-16.0,79.98680960861977
36.0,-15.0,81.26399995524686
36.0,-14.0,82.54121541021394
36.0,-13.0,83.81187029224847
36.0,-12.0,85.0681165971737
36.0,-11.0,86.29900873038939
36.0,-10.0,87.53356924171167
36.0,-9.0,88.77454350289254
36.0,-8.0,90.04985616664831
36.0,-7.0,91.39501553511153
36.0,-6.0,92.85165511695978
36.0,-5.0,94.28574205494921
36.0,-4.0,95.58329321555532
36.0,-3.0,96.6465817814558
36.0,-2.0,97.49770607507257
36.0,-1.0,98.01741475199456
36.0,0.0,98.2250650921402
36.0,1.0,98.09302796466571
36.0,2.0,97.61721834068504
36.0,3.0,96.75619021102263
36.0,4.0,95.57846703605631
36.0,5.0,94.24397235511157
36.0,6.0,92.84669592396342
36.0,7.0,91.42684700204526
36.0,8.0,90.06057052751169
36.0,9.0,88.77113791906541
36.0,10.0,87.53027925112161
36.0,11.0,86.29970243444272
36.0,12.0,85.06989587624527
36.0,13.0,83.81978252380777
36.0,14.0,82.5501322901371
36.0,15.0,81.27022315134246
36.0,16.0,79.98776664207743
36.0,17.0,78.71000352792608
36.0,18.0,77.43662634750667
36.0,19.0,76.1674525612495
36.0,20.0,74.90080001295235
36.0,21.0,73.63467369829796
36.0,22.0,72.36657155934714
36.0,23.0,71.09724880047213
36.0,24.0,69.82730882431359
36.0,25.0,68.55717594209827
36.0,26.0,67.28689526157572
36.0,27.0,66.01698137842769
36.0,28.0,64.74738728394745
36.0,29.0,63.477986235492
36.0,30.0,62.20858394696235
36.0,31.0,60.93918223032815
36.0,32.0,59.669694798726496
36.0,33.0,58.40011533980945
36.0,34.0,57.13049594713866
36.0,35.0,55.86086871412576
36.0,36.0,54.591264145612485
36.0,37.0,53.3216850183828
36.0,38.0,52.05212356603917
36.0,39.0,50.78256800536824
36.0,40.0,49.5130158595339
36.0,41.0,48.24347663517762
36.0,42.0,46.97392934384544
36.0,43.0,45.70436584715947
36.0,44.0,44.43477232555324
36.0,45.0,43.16516997434838
36.0,46.0,41.8955330997267
36.0,47.0,40.62588219351
36.0,48.0,39.35627597223523
36.0,49.0,38.086761465836524
36.0,50.0,36.817339696995816
36.0,51.0,35.54793866170064
36.0,52.0,34.278405798342106
36.0,53.0,33.008513651127885
36.0,54.0,31.737823918556774
36.0,55.0,30.466814439277986
36.0,56.0,29.196618420794636
36.0,57.0,27.92725519306881
36.0,58.0,26.659106217182206
36.0,59.0,25.39462510288915
36.0,60.0,24.131814518991153
36.0,61.0,22.86116200501856
36.0,62.0,21.589927687516656
36.0,63.0,20.31908692694752
36.0,64.0,19.047580548475334
36.0,65.0,17.778796458436748
36.0,66.0,16.509381688589816
36.0,67.0,15.236959557711906
36.0,68.0,13.970552467592343
36.0,69.0,12.647129498785274
